ENGLISH,ENGLISH
\n[8]. You honor me with your presence.,"\n[8], me honras con tu presencia."
"I have so many questions for you, Diana.","Tengo muchas cosas que preguntarte, Diana."
Is your purpose unclear?,¿No tienes claro tu propósito?
"It's about the Temple.\! What's the deal with the priestesses, and the other Temple devotees?",Es sobre los Templarios.\! ¿Qué pasa con las sacerdotisas y los demás devotos?
"The Sisterhood of Mercy are a seperate holy order.\! The Sisterhood of Justice and the Male Paladins take their direction from me, and I am second in command to Grandmaster Oxley.","Las Hermanas Misericordes es una orden sagrada independiente.\! Dirijo a las Hermanas Justicieras, los paladines siguen mis órdenes y soy la segunda al mando del gran maestro Oxley."
Righto.\! What's this bond you have with Edelia?,Vale.\! ¿Y qué vínculo tienes con Edelia?
"She is tasked with caring for my son, and providing support for me in addition to her duties to the Sisterhood of Mercy.\! It was Edelia who crafted me this ruby amulet, to remind me of home.\! A small comfort, ever since I was sanctioned for war.","Además de sus deberes para con las Hermanas Misericordes, se encarga de cuidar de mi hijo y proporcionarme apoyo.\! Edelia me hizo este amuleto de rubí para que recordara mi hogar.\! Ha sido un pequeño consuelo desde que me concedieron permiso para ir a la guerra."
Wait...\| you were sanctioned?,"Espera,\| ¿te concedieron permiso?"
"All female potentials must bear at least one child before they are put in harm's way.\! After Alex was born, I began my Paladin training.",Las mujeres debemos tener al menos un hijo antes de que se nos permita arriesgar nuestras vidas.\! Inicié mi entrenamiento como paladina después de que naciera Alex.
"Makes sense I guess...\| So, who's Alex's father??",Supongo que tiene sentido...\| ¿Y quién es el padre de Álex?
...He was a devout man who sacrificed much and became one of the Temple's most beloved.\! He and I have lost contact... I try not to let it become a part of my thoughts.,Era un hombre devoto que se sacrificó mucho y se convirtió en uno de los miembros más amados de los Templarios.\! Hemos perdido el contacto... Intento no permitir que eso forme parte de mis pensamientos.
Oh... I'm sorry. Probably too personal.,Oh... Lo siento. Supongo que es demasiado personal.
"It matters not, if the Temple deems it so, it shall be so.\! Alex has my whole heart, and I now have my duty as a mother to a future Temple devotee.","No importa. Si los Templarios así lo quieren, así tendrá que ser.\! Alex tiene todo mi corazón y, ahora, yo tengo un deber como madre de un futuro devoto de los Templarios."
So when do you get to... you know... enjoy life?,"Entonces, ¿cuándo podrás..., ya sabes..., disfrutar de la vida?"
"Hmm, consider it is far more enjoyable for a Paladin to live as a warrior, ready to destroy evil in any form it takes.\! By that point of view, my life is enjoyable beyond description.","En mi opinión, una paladina disfruta más de la vida como guerrera, dispuesta a destruir el mal en cualquier forma que adopte.\! Por lo tanto, desde mi punto de vista, no podría estar disfrutando más de ella."
Fascinating. Your way of life is sort of...\| refreshing to see.\! At least there's some semblence of order in this crazy world.,Es fascinante. Tu estilo de vida resulta de lo más...\| estimulante.\! Al menos hay cierto orden en este mundo caótico.
"Your open mind and open heart are refreshing to me.\! Please, do not hesitate to share your company with me again.",Tu amplitud de miras y de corazón sí que resultan estimulantes.\! No dudes en compartir tu compañía conmigo cuando quieras.
Count on it!,¡Cuenta con ello!
