ENGLISH,ENGLISH
Chapter 30: Armageddon,Capítulo 30: Apocalipsis
"If only you knew how mistaken you are, Zanatus...\| But you will know soon enough.","Si supieras lo equivocado que estás, Zanatus...\| Pero pronto te darás cuenta."
"Much has changed since last we did battle, Donar.\! Before the first war, humanity was united in banner and in faith.\! Now, your people are born lost and without purpose.\! Although this has made you easy to manipulate, it tempts me to put your species out of its misery, and render your kind extinct forever.","Las cosas han cambiado mucho desde la última vez que luchamos, Donar.\! Antes de la primera guerra, la humanidad estaba unida bajo el mismo estandarte y la misma fe.\! Ahora tu pueblo nace perdido y sin rumbo.\! Aunque esto te ha convertido en alguien fácil de manipular, a la vez me tienta a poner fin al sufrimiento de tu especie y extinguirla para siempre."
"Watch out, he's winding up to swipe us with those claws... don't stand in their path!","Cuidado, está preparándose para atacarnos con las garras... ¡No os interpongáis en su camino!"
"It is quite the gambit, coming here, to the Divine Realm, the bridge between what you know to be your home, and the endless darkness beyond this fragile barrier.\! I would admire such boldness if from anyone else!","Es todo un sacrificio llegar hasta aquí, el reino divino, puente entre lo que conoces como hogar y la infinita oscuridad más allá de esta frágil barrera.\! ¡Admiraría tal audacia si se tratara de otra persona!"
"Damn, nothing can get through that shield.\! Stop those reinforcements from overwhelming us, and avoid those hot spots - he's targeting them with his magic!",¡Maldita sea! No hay nada que atraviese ese escudo.\! ¡Impedid que los refuerzos nos superen y evitad esas zonas de conflicto! Está focalizando en ellas su magia.
"Everyone, we need to destroy those soldiers quickly.\! He's trying to absorb them and gain more power!","Atención, tenemos que eliminar a esos soldados cuanto antes.\! ¡Está tratando de absorberlos y aumentar su poder!"
"Do you know how much I pity your kind, \n[8]?\! I have watched your supposed greatest minds try to make sense of your history.\! I have seen your institutions lie to your great masses, under the guise of maintaining peace and control.\! Despite this, how little control has your kind ever had.\! Your fates are pre-determined, and history will see me as the great truthteller - the one who saved humanity from its own hubris!","Ni te imaginas la pena que me dan los tuyos, \n[8].\! He visto a vuestras presuntas mentes más brillantes intentar darle sentido a vuestra historia.\! He visto a vuestras instituciones mentir a las grandes masas bajo el pretexto de preservar la paz y el control.\! Y, pese a todo, apenas habéis podido ejercer ningún control.\! Vuestros destinos están predeterminados. Pasaré a la historia como el gran revelador de la verdad, ¡aquel que salvó a la humanidad de su propia arrogancia!"
"Yes. You have done enormous damage to our kind.\! It will take many generations to repair.\! Perhaps, it never will happen after so many centuries of spilling our own blood - wasted blood.","Sí. Has causado un daño enorme a nuestra especie.\! Se necesitarán muchas generaciones para repararlo.\! Tal vez nunca ocurra tras tantos siglos derramando nuestra propia sangre, una sangre malgastada."
"But now, we know how to recapture our destiny. All we needed was to see and know the enemy... and it is within us.\! You and your cult have poisoned and manipulated us, but you overestimate your power.\! When you are dead, more just like you will continue to weave chaos, but our fate will once again be ours to decide.\! ...Do you feel that, Zanatus?\! I know you can.\! Surely you feel how my heart is at peace.\! Even if I die today, I've fulfilled my purpose - I've awoked my kind to who you are, and I will rest in peace knowing your grip on humanity is broken, forever.","Pero ahora sabemos cómo recuperar nuestro destino. Nos bastaba con ver y conocer al enemigo... y está en nuestro interior.\! Tú y tu culto nos habéis envenenado y manipulado, pero sobrestimas tu poder.\! Cuando estés muerto, vendrán otros como tú a seguir sembrando el caos, pero volveremos a ser los dueños de nuestro destino.\! ¿Sientes eso, Zanatus?\! Sé que puedes sentirlo.\! Sin duda, sientes la paz de mi corazón.\! Aunque muera hoy, habré cumplido mi propósito: he logrado despertar a los míos para que sepan quién eres. Descansaré en paz sabiendo que tu control sobre la humanidad se ha perdido."
"\n[8]...\|\| I imagine you foresaw this.\! In the end, I have served my purpose.\! And to a far, far greater power, I will be of use.\! And then, the races of this little realm will understand the meaning of humility...","\n[8]...\|\| Imagino que habías previsto algo así.\! En definitiva, he cumplido mi propósito.\! Serviré a un poder mucho, mucho mayor.\! Y entonces, las razas de este diminuto reino entenderán el significado de la humildad..."
