ENGLISH,ENGLISH
"They're here, love... I mean, Diana. I mean...","Están aquí, amor... Quier decir, Diana. Digo..."
We have guests! Come and greet your adoring public!,¡Tenemos invitados! ¡Ven y saluda a tu adorable público!
"With no one to carry the Temple scripture's legacy, this book's secrets are locked away... forever.","Sin nadie a quien transmitir el legado de los Templarios, los secretos de este libro están sellados... para siempre."
That the corrupt hearts of men will someday exploit our new found ignorance...\! Its certitude is troubling. And one wonders what I must now do to protect the future.,Que los corazones corruptos de los hombres saquen partido algún día de nuestra recién descubierta ignorancia.\! Su certeza me preocupa. Me pregunto qué he de hacer ahora para proteger el futuro.
My apologies... it's good to see you again.,Mis disculpas... Me alegra volver a verte.
They say you have decided not to take the title of Grandmistress of the Temple... but why? Who better to serve in this role?,Dicen que has decidido no asumir el título de gran maestra de los Templarios... ¿Por qué? ¿Quién mejor que tú para ocupar ese cargo?
...It is not my title to bear.\! A mind and soul of great caliber and purity will come to fulfill the role... I can only do my best until then.\! Did you need something of the Temple?,"No es el título que me merezco.\! Una menta y un alma de gran calibre y pureza vendrán a cumplir el cargo. Hasta entonces, solo puedo esforzarme al máximo.\! ¿Necesitas algo de los Templarios?"
"Diana, I just wanted to see if now'd be a good time to make my induction into the Sisterhood of Justice official!\! You mentioned, back in Embor, that we should do this when we get the chance, in front of all the Temple.\! I know I have much to answer for... so perhaps now I've lost the privilege...","Diana, solo quería ver si ahora sería un buen momento para hacer oficial mi ingreso en las Hermanas Justicieras.\! Cuando estábamos en Embor, dijiste que deberíamos de hacer esto cuando pudiésemos, frente a todos los Templarios.\! Sé que tengo mucho a lo que responder, así que tal vez haya perdido el privilegio..."
"And, well... I was also wondering if Barnabas and I could get married here!",Y bueno... Me preguntaba también si puedo casarme con Barnabas aquí.
"Whoa, hold up a minute!\! Well now you've got me in a pickle, askin' all formally like that.","¡Eh, espera un minuto!\! Vaya, pues me has puesto en un aprieto, pidiéndolo así de manera oficial."
"Oh come on, what are you waitin' for, the right time to settle down?\! Hahaha!","Oh, vamos. ¿A qué esperas? ¿Al momento correcto para sentar la cabeza?\! ¡Ja, ja, ja!"
Heh. Fair enough.,"Je, je. Muy bien."
"Ah, you'd just like to make it formal.\! To be honest, I'd forgotten all about that. To me, your induction into the sacred order was official then and there.\! But, after your decision to follow Lysander, I still want to see you mature a bit, not to fall so easily to suggestion. You must be your own person.\! ...\|One year of satisfactory service to the Temple, then you will reach the first rank within the Sisterhood of Justice.\! That's the best I can do, and I believe you have what it takes.","Ah, tan solo te gustaría hacerlo formal.\! A decir verdad, a mí se me había olvidado por completo. Para mí, tu ingreso en la sagrada orden fue oficial por aquel entonces.\! Pero, cuando decidiste seguir a Lysander, aún quería verte madurar un poco para que no te sugestionaras tan fácilmente. Debes ser tú misma.\! ...\|Un año sirviendo a los Templarios satisfactoriamente y alcanzarás el primer rango de las Hermanas Justicieras.\! Es lo máximo que puedo hacer, y creo que tú tienes lo que hay que tener."
"And in regards to a marriage ceremony, talk to Stefan about that.\! Though, I suggest the groom agree voluntarily first.","En cuanto a la ceremonia de boda, ve a hablar con Stefan de ello.\! Aunque, igual es mejor que el novio acepta primero voluntariamente."
"I am ready, Diana... more than ever, to devote myself to this Temple.\! I formally request another chance to become a member of the Sisterhood of Mercy.\! I'll do whatever it takes.","Estoy listo, Diana,a entregarme a los Templarios más que nunca.\! Solicito oficialmente otra oportunidad para convertirme en miembro de las Hermanas Misericordes.\! Haré lo que tenga que hacer."
"...Given the circumstances, perhaps another chance is warranted.\! I do not blame you for what you must feel is a betrayal. You could not ignore your instincts.\! But this will be the second Temple induction chance for you, which is highly unusual...\! One year of satisfactory service, then you will be granted the first rank within the Sisterhood of Mercy.\! That's the best I can do, and I believe you have what it takes.","Dadas las circunstancias, puede que esté garantizada otra posibilidad.\! No te culpo por pensar que esto es una traición. No puedes ignorar tus instintos.\! Pero esta será tu segunda oportunidad de ingresar en los Templarios, lo que es muy poco usual...\! Un año de servicio satisfactorio y se te concederá el primer rango dentro de las Hermanas Misericordes.\! Es lo máximo que puedo hacer, y creo que tú tienes lo que hay que tener."
"Hey, not bad, all things considered! Whaddya say?","Eh, no está mal, teniendo todo en cuenta . ¿Qué me dices?"
"...\| Thank you so much. You won't regret this, I swear!","...\| Muchas gracias. ¡No te arrepentirás de esto, te lo prometo!"
"\n[8]...\| We go into the unknown.\! With the dark god slain, the people of Tahnra again have the power to bring about great change, for both good and evil.\! I do not know what lies ahead for you. But if you need me, I'll be there.","\n[8]...\| Vamos a lo desconocido.\! Tras la muerte del dios oscuro, la gente de Tahnra vuelve a tener el poder de propiciar un gran cambio tanto para el bien como para el mal.\! No sé qué te deparará el futuro. Pero si me necesitas, ahí estaré."
