ENGLISH,ENGLISH
Hey Beatrix!\! How are you liking it here?,"¡Eh, Beatrix!\! ¿Qué tal te va por aquí?"
"Oh, I guess I'm supposed to 'belong' now?",¿Se supone que ya debería de sentirme como en casa?
So you're just gonna fly solo?\! Well I'm not gonna let that happen!,"Entonces, ¿piensas irte por tu cuenta?\! ¡No dejaré que eso ocurra!"
Is that so?\! Good luck with that.\! But you do seem like a real sweetie.\! Perhaps I'll make you my most prized servant.,No me digas...\! Buena suerte entonces.\! Pero tú pareces todo un encanto.\! Tal vez te convierta en mi más preciado siervo.
"Oh...\| Can I ask... how did you become so magically gifted?\! I've never seen your tricks, even from the most experienced battlemages.","Oh...\| ¿Puedo preguntarte... cómo lograste tan mágico don?\! Nunca vi a nadie hacer nada parecido, ni siquiera a los más experimentados magos bélicos."
"'Tis my gift and my curse, Jules.\! My existence is a bit of an experiment.\! Y'see, I'm the first Nephilim those cultists knew about, so they tried to twist me in every which way to get me to do their bidding.\! Really messed with my brain, they tell me.","Es a la vez mi don y mi condena, Jules.\! Mi existencia es algo así como un experimento.\! Verás, soy la primera nefilim de la que supieron los adeptos, así que intentaron manipularme de todas las maneras posibles para que acatara sus órdenes.\! Al parecer, me dejaron el cerebro hecho un desastre."
...Messed with your brain?,¿El cerebro hecho un desastre?
"Don't you see?\! The elevator doesn't reach the top floor here!\! A few nuts and bolts missing!\! Who knows, I might just snap in the middle of this conversation and make you explode, just for fun!\! Whaddya think about that?!","¿No lo ves?\! ¡No tengo una mente privilegiada que digamos!\! ¡Me faltan un par de tornillos!\! Quién sabe... Igual se me ocurre hacerte explotar en medio de esta conversación, ¡tan solo para divertirme!\! ¡¿Qué te parece?!"
I don't think you'd do such a thing.,No creo que hicieses algo así.
"Hahaha... if you say so.\! Hey, you're a gem, but I've gotta practice my skills and I need you to keep your distance!\! Do take care, hmm?","Ja, ja, ja... Si tú lo dices...\! Oye, eres un encanto, pero tengo que entrenar mis habilidades, así que mantente lejos de mí.\! Lleva cuidado, ¿eh?"
"Hmmm, alright sure.\! Have fun, Beatrix!","Mmm, de acuerdo.\! ¡Pásatelo bien, Beatrix!"
That I can do!,¡Así lo haré!
