ENGLISH,ENGLISH
Lysander. I'm glad we finally get a chance to slow down and reflect.\! What do you think of the museum?,"Lysander, me alegra que por fin tengamos la oportunidad de descansar un poco y reflexionar.\! ¿Qué te parece el museo?"
"I never did care for modern art.\! Splashes of color here and there.\! 9th Century is more to my liking. There is beauty and virtue in depicting the real and the true, indeed as there is vice in distorting it, as 10th Century pretenders would do well to learn.","Nunca me ha interesado el arte moderno.\! Toques de color aquí y allá...\! El siglo IX es más de mi agrado. Hay belleza y virtud en representar lo real y lo verdadero, del mismo modo que hay vicio en distorsionarlo, como los impostores del siglo X harían bien en aprender."
"Ah, yeah. I can see that.","Ah, sí. Entiendo."
"And in regards to the beauty of our civilization itself, its architecture...\! It seems stripped away in the very same regard, making way for more... coldly utilitarian designs.\! It is as if those who drive culture today prefer to mock the pursuit of beauty, rather than embrace it.\! Why do you think that is?","Con respecto a la belleza de nuestra civilización en sí, su arquitectura...\! Parece haber sido eliminada del mismo modo para dar paso a unos diseños más... fríos y prácticos.\! Es como si, hoy en día, quienes impulsan la cultura desearan burlarse de la búsqueda de la belleza, en lugar de abrazarla.\! ¿A qué crees que puede deberse?"
Veridia has subjected itself to a lot more war than for most of the last millennium.,Veridia está sufriendo muchas más guerras que durante la mayor parte del último milenio.
"Yes... that is a part of it.\! But at least now, I take solace knowing that there still exists two connoisseurs of proper culture in the world.","Sí... Eso es parte del problema.\! Sin embargo, me consuela saber que todavía quedan dos conocedores de la auténtica cultura en el mundo."
Was it really the Succession War?,¿Fue realmente la Guerra de Sucesión?
"In my view, there has been a creeping, grinding cultural upheaval since the Aetherium Crisis ended.\! However, I do believe that the shock to the fabric of our society wrought by the Succession War exposed the festering wound for all to see.\! So, one may very well conclude that the Succession War was solely responsible for... this feeling.\! This intuitive feeling so many of us know, but are unable to properly convey.\! That something is not quite right.\! That purpose has been stripped away from our lives.","En mi opinión, desde que terminó la Crisis de Etérium, se ha producido una revuelta cultural progresiva y demoledora \! Sin embargo, creo que la conmoción que supuso para nuestra sociedad la Guerra de Sucesión dejó al descubierto una herida supurante para que todo el mundo pudiera verla.\! Por lo tanto, considero que la Guerra de Sucesión es la única responsable de... esta sensación.\! Esta sensación intuitiva que muchos conocemos, pero no somos capaces de expresar.\! Esa sensación de que algo no va bien.\! De que nuestras vidas han quedado privadas de todo propósito."
...And how do we get it back?,¿Y cómo podríamos recuperarlo?
"Just as it did not decay overnight, it will not be restored quickly. Perhaps, not even in our lifetimes.\! But one thing we do know is that you are now the beacon of salvation for the Donari faithful.\! Broader purpose may have to come from you, for the time being.","La situación no se deterioró de la noche a la mañana, de modo que tampoco podrá restaurarse con rapidez. De hecho, puede que nosotros nunca lleguemos a verlo.\! Pero lo que sí que sabemos es que ahora eres el faro de la salvación para los fieles de Donar.\! Puede que tu propósito sea aún mayor."
"You expect a lot from me, friend.",Esperas mucho de mí.
"If not you, then who?\! That avaricious snake, Casamir?\! Men like him cannot inspire, nor truly shape the future.","Si no eres tú, ¿quién si no?\! ¿Esa serpiente avariciosa de Casamir?\! Un hombre como él no puede servir de inspiración ni dar forma al futuro."
I cannot do it alone.,No puedo hacer todo esto sin ayuda.
"Continue to walk the path of righteousness, and you will always have me, and so many others, committed to your cause without reservation.","Continúa avanzando por la senda de la rectitud y siempre me tendrás a mí, y a muchos otros, comprometidos totalmente con tu causa."
Thank you...,Gracias...
