ENGLISH,ENGLISH
"So, you've resolved to exile yourself?",¿Así que has decidido exiliarte?
"My role in the Millennium War is over. Zanatus is finally dead.\! I came close to losing myself completely, Diana. I can't face the people of Armitage again...\| not for a while.","Mi trabajo en la Guerra del Milenio ha terminado. Zanatus por fin está muerto.\! He estado a punto de desmoronarme por completo, Diana. No podré enfrentarme al pueblo de Armitage de nuevo,\| al menos durante algún tiempo."
"To face your own demons... it can be the greatest struggle.\! But the people of Veridia have been fully liberated by you, and will welcome your return, I'm certain of it.","Enfrentarte a tus propios demonios puede ser la mayor de las batallas.\! Pero has liberado al pueblo de Veridia, quien seguro que te recibirá con los brazos abiertos."
"You're probably right. But outside of that, I feel compelled by a call to the east.\| Zanatus's dying words still haunt me.","Supongo que tienes razón. Sin embargo, siento que debo viajar hacia el este.\| Las últimas palabras de Zanatus me siguen atormentando."
"Accursed demon, still weaving chaos from beyond the void.",Ese maldito demonio sigue urdiendo el caos desde más allá del vacío.
"He may be a manipulator, but I felt no deception in those words. Zanatus's hatred for Donar, and for me, cannot be described.\! He felt a certain peace in his final moments. As though he'd finished his job.\! We have reports that some of the Followers of Zanatus went into exile, far to the East, bound for Grothnor of all places.","Puede que sea un manipulador, pero no percibí ningún engaño en sus palabras. Zanatus sentía un odio indescriptible hacia Donar y hacia mí.\! En sus últimos momentos, sintió cierta paz. Como si hubiera terminado su trabajo.\! Tenemos informes que indican que algunos de los Seguidores de Zanatus se exiliaron y se dirigieron hacia el este, hacia Grothnor."
"The existence of Grothnor, the land untouched by Donar's light, has haunted me for some time as well.\| Legends tell that Zanatus emerged from that place.\! I will enjoy crushing what ever abominations dare threaten you there.","La existencia de Grothnor, la tierra a la que no llega la luz de Donar, lleva atormentándome algún tiempo.\| Según las leyendas, Zanatus emergió de ese lugar.\! Será un placer aplastar a cualquier abominación que se atreva a amenazarte."
"Sheesh, no rest for the wicked with you around, huh?\| And... no rest for you either?\! What about Alex, and the Temple?","Ya veo que contigo cerca, no hay descanso para los malvados.\| Pero... tampoco para ti.\! ¿Qué pasará con Álex y los Templarios?"
"The Temple is at peace, and my son is strong.\| It was not difficult to refuse the role of Grandmaster.\! I have been lent the power to destroy evil by the gods, and until such time as I rejoin them in the divine realm, this gift shall be used to its fullest.\! And to you, my oath remains... no foe of yours will remain safe, so long as I live and breathe.","Los Templarios están tranquilos y mi hijo es fuerte.\| No me ha resultado difícil rechazar el cargo de gran maestra.\! Los dioses me han concedido el poder de destruir el mal, de modo que hasta que llegue el momento de reunirme con ellos en el reino divino, pienso aprovechar al máximo este don.\! Además, sigo siendo fiel al juramento que te hice. Mientras yo viva y respire, ningún enemigo tuyo estará a salvo."
"Yeah, I look forward to your bad guy flattening in the coming days.\| Hey, speaking of which, why are you still in your, uh... shrunken state?","Sí, estoy deseando verte machacar enemigos en los días venideros.\| Por cierto, ¿por qué sigues manteniendo esa pose... tan encogida?"
"I am...\| still adjusting. My instinct tells me to remain in this state, so as not to alarm others.",Todavía...\| me estoy adaptando. Mi instinto me dice que me mantenga así para no alarmar a la gente.
"Trust when I say, I am not alarmed.\| Come on, do the big lady thing.\| And please don't hold back, I'd very much enjoy riding on your shoulders.","Pues te aseguro que a mí no me alarma.\| Venga, demuéstrame lo grande que eres.\| Y por favor, no te contengas. Me encantaría que me llevaras a hombros."
"\n[8], even you can be shameless.\| But very well, I shall give the Avatar of Donar what's desired and fill this world with my form. Stand clear...","Menudo descaro, \n[8].\| Pero, vale, le daré al avatar de Donar lo que desea y me mostraré tal y como soy. Apártate..."
