ENGLISH,ENGLISH
My king. All is well. The Dargon dynasty is restored.,"Mi rey, todo está bien. La dinastía Dargon se ha restaurado."
"I'll never get used to that...\| Especially from you, Narima.","Jamás me acostumbraré a ello...\| Sobre todo viniendo de ti, Narima."
"You must embrace your heritage.\! Our people are desperate for a return to the glory of old.\! Do not worry, we of the Scions of Dargon will not leave your side.","Debes aceptar tu legado.\! Nuestra gente está desesperada por volver a la gloria de antaño.\! No te preocupes; nosotros, los Vástagos de Dargon, no te dejaremos de lado."
"Thanks so much...\! But please, you've done so much of the work!\! All I did was be born!\! You should still refer to me as Jules.","Muchas gracias...\! Por favor, ¡tú has hecho gran parte del trabajo!\! ¡Lo único que hice fue nacer!\! Deberías seguir dirigiéndote a mí como Jules."
"That is another matter...\! The name 'Jules' was given to you by Veridian aristocracy.\! It is not a proper name for a Sayunaari king.\! May I suggest Kasim, the name of your great grandfather, the first descendant of Dargon who was denied the crown.","Esa es otra cuestión...\! La aristocracia veridiana te dio el nombre de «Jules».\! No es un nombre apropiado para un rey sayunaari.\! Permíteme que sugiera Kasim, el nombre de tu bisabuelo, el primer descendiente de Dargon al que se le privó de la corona."
King Kasim of Dargon...\| Well...\| Let me think about it!,"Rey Kasim de Dargon...\| Bueno,\| ¡me lo pensaré!"
Have you considered acquiring a Queen to pass on your royal lineage?,¿Te has planteado la posibilidad de procurarte una reina para continuar tu linaje real?
"'Acquiring'? Haha, not yet...","¿«Procurarme»? Ja, ja. Todavía no..."
"I implore you to take a Sayunaari woman. A tender, pretty one.\! When we have time, you will find that Sayunaa is overflowing with them.","Te suplico que te comprometas con una sayunaari. Una que sea dulce y hermosa.\! En cuanto tengamos tiempo, verás que Sayunaa está repleta de ellas."
"Oh, okay.\! Well... what about you?\! You're a Sayunaari woman, are you not?","Ah, vale.\! Bueno, ¿y tú qué?\! Tú también eres una sayunaari, ¿no?"
"My king...\| I am hardened by war. I could not provide a warm haven for you to rely upon as a man.\! Sayunaari men like you are traditional, and would be better served...","Mi rey...\| La guerra me ha insensibilizado. No podría ofrecerte ese cálido refugio en el que puedas confiar como hombre.\! Los hombres sayunaari como tú son tradicionales, y estarían mejor atendidos..."
"But I'm not like them at all, I love that you're tough and determined. Like a war goddess!\! But please don't think about that. Even with all you've been through, you never lost sight of your life's work.\! I have never admired one as much as I do you...\| You are Sayunaa's greatest hero!","Yo no soy en absoluto como ellos. Me encanta que seas fuerte y decidida. ¡Como una diosa de guerra!\! Pero te ruego que no pienses en eso. A pesar de todo lo que has pasado, nunca has perdido de vista el propósito de tu vida.\! Nunca he admirado a nadie tanto como a ti...\| ¡Eres la mayor heroína de Sayunaa!"
"You humble me...\| Jules...\| you face tremendous challenges.\! I will let you fall back into me for refuge, whenever you need. Forever and beyond, my king...","Eres todo un ejemplo de humildad...\| Jules,\| te enfrentas a enormes desafíos.\! Seré tu refugio siempre que lo necesites. Por siempre jamás, mi rey..."
