ENGLISH,ENGLISH
Chapter 18: Emborian Dawn,Capítulo 18: Amanecer en Embor
Diana...\| I can't tell you what a relief it is to see your face again.,Diana...\| No imaginas el alivio que supone volver a ver tu rostro.
"I have proven a failed leader.\! Casamir is strong as ever, and almost all signs of the Temple are gone.","He demostrado ser un desastre como líder.\! Casamir es tan fuerte como siempre, y casi no queda rastro alguno de los Templarios."
"You punish yourself far too much...\| Because of you, all hope is not lost.","Te estás fustigando demasiado...\| Gracias a ti, todavía queda esperanza."
It is my son.\! I fear I will lose myself completely if I lose him.\! \n[8]...,Se trata de mi hijo.\! Me temo que me desmoronaré completamente si le pierdo.\! \n[8].
"Remember when you told me you would be my ally, and no one I cared about would be left behind?","¿Recuerdas que una vez me dijiste que estarías siempre a mi lado, y que nadie a quién yo quisiera quedaría en el camino?"
"Your son's out there, and I'll spend my last breath to help you find him.\! You shouldn't have to bear the burden alone anymore.\! You are Diana, the greatest Paladin of all time, Nephilim Avatar of might - don't let the enemy forget that!","Tu hijo está ahí fuera, y dedicaré todas mis fuerzas a ayudarte a encontrarlo.\! No deberías llevar esta carga tú sola nunca más.\! Eres Diana, la mayor paladina de todos los tiempos, la avatar del nefilim del poder, ¡no permitas que el enemigo olvide eso!"
...Thank you.,... Gracias.
"I could swear, this is all just a night after far too much drink, m'friend.\! Seein' ghosts here.","Juro que esto se parece mucho a un noche después de beber demasiado, camarada.\! Me parece estar viendo fantasmas."
What's even more amazing is you're still in one piece.,Resulta aún más sorprendente que sigas de una pieza.
"Sure, 'cept I didn't come crashin' down on a lightning bolt from the sky.\! What gives, anyway?","Sí, claro, pero yo no he caído del cielo montado en un relámpago.\! ¿A qué ha venido eso?"
"Didn't you feel a certain energy up on that mountain, before I arrived?",¿No sentiste una especie de energía en lo alto de esa montaña antes de que llegara?
"Yeah. Got all uh...\| tingly.\! Can't find the words for it, believe it or not.","Sí. Sentí como un...\| hormigueo.\! No sé cómo expresarlo con palabras, lo creas o no."
"We've recreated Donar's arrival in the modern day.\! Stefan, the Nephilim Avatar of speed, skill, and guile.\! It is difficult to fathom.\! But we've got more practical problems right now, don't we?","Hemos repetido la llegada de Donar en la época actual.\! Stefan, avatar del nefilim de la velocidad, la habilidad y la astucia.\! Sé que cuesta imaginarlo.\! Pero ahora mismo tenemos asuntos más urgentes entre manos, ¿no es cierto?"
"Righto, \n[8].\! I've got a blade that's waitin' to send some cultists to the void, and coffers ready to be filled with mountains of Imperial plunder!","Cierto, \n[8].\! ¡Tengo una hoja que está deseando enviar a unos cuantos sectarios al infierno, y cofres esperando a que los llenen con montañas de botín imperial!"
"After a thousand years, the Nephilim Millennium War has resumed...","Mil años después, la Guerra Milenaria de los Nefilim ha vuelto a empezar..."
"After a thousand years, the Nephilim Millennium War has resumed, and with Donar's intervention, we have new tools available to us in battle, Nephilim Battlefield Powers.\! These powers can be used at any time, and don't affect a Squad's turns.\! These powers can be used to teleport squads, render a squad invincible, drop a divine meteor on an enemy, and more.\! When my power, the power of Donar is available, let's try to use it.\! It will refresh any one of our squads' turns, allowing them a second turn within our phase of battle.","Mil años después, la Guerra Milenaria de los Nefilim ha vuelto a empezar, y gracias a la ayuda de Donar, disponemos de nuevas herramientas para usar en el combate: los poderes de batalla nefilim.\! Estos poderes se pueden usar en cualquier momento, y no afectan a los turnos de los pelotones.\! Estos poderes se pueden usar para teletransportar pelotones, volver a un pelotón invencible, lanzar un meteorito divino contra un enemigo y mucho más.\! Tratemos de usar mi poder, el poder de Donar, cuando esté disponible.\! Restaurará el turno de uno de nuestros pelotones y le otorgará un turno extra en nuestra fase de batalla."
