ENGLISH,ENGLISH
I thought I smelled something.\! What do you want?,Me ha parecido oler algo.\! ¿Qué quieres?
"I want only to win your heart, my future pirate queen.","Solo quiero ganarme tu corazón, mi futura reina pirata."
"If I am your future pirate queen, at the first opportunity, I will slice your throat open and keep all the gold to myself.\! Yes, I agree to this.","Si me convierto en tu futura reina pirata, te degollaré y me quedaré con todo tu oro a la primera de cambio.\! Sí, pensamos lo mismo."
"Ah, but then you would be deprived of the privilege to gaze upon my beautiful visage, my queen.","Sin embargo, te quedarías sin el privilegio de contemplar mi hermoso rostro, mi reina."
"Well, too bad, because I would never associate with the likes of you!!","¡Qué pena, porque nunca me juntaría con gente como tú!"
"Oh, sure you would.",Claro que no.
Grrrrr....\| Why are you so....,Grrr...\| ¿Por qué eres tan...
Handsome?,atractivo?
"So PERSISTANT!!\! I cannot believe you kept trying for so long!\! Do you even realize how much I insulted you?\! Your smell, your lifestyle, your personality, everything!\! Yet, you persist!! No man has lasted so long through my verbal abuse.\! You are one remarkable man.","¡Cuánta insistencia!\! ¡Es increíble que no te hayas rendido en tanto tiempo!\! ¿Te das cuenta siquiera de cuánto te he insultado?\! Tu olor, tu estilo de vida, tu personalidad..., ¡todo!\! Y aun así, sigues insistiendo. Ningún hombre ha podido resistir tanto tiempo a mi maltrato verbal.\! Eres un hombre extraordinario."
"Whoa, whoa there.\! I feel like we just met.\! Let's slow down - how's about you and I share a drink before we set off next?","Eh, para el carro.\! Me siento como si nos acabásemos de conocer.\! Vayamos más despacio. ¿Qué tal si echamos un trago antes de emprender de nuevo el viaje?"
"One drink.\! But that is it! And I am watching you like a hawk, no funny business!","Solo uno.\! ¡Y ya está! Te voy a estar vigilando cual halcón, ¡así que nada de tonterías!"
"Come now, m'lady, I'll be a perfect gentleman.\! After you...","Tranquila, señorita, me comportaré como un auténtico caballero.\! Después de ti..."
