ENGLISH,ENGLISH
"'Ey there, poindexter! Boy am I relieved you're still in one piece!","¡Eh, hola, sabelotodo! ¡Ay, cómo me alegro de que sigas con vida!"
...Really?,¿En serio?
"Well yeah! You're the man with all the answers.\! Doesn't even matter what subject, y'can always get a little dose of enlightenment from talkin' to Lysander.\! This, guy... haha... welcome back to the club!","¡Pues claro! Eres el hombre que tiene todas las respuestas.\! No importa el tema, siempre puedes recibir una dosis de sabiduría del gran Lysander.\! Este tipo... Ja, ja... ¡Bienvenido de nuevo al club!"
"Thanks.\! Though I must disagree. The more time goes by, the more I realize I do not know.","Gracias.\! Aunque he de discrepar. Cuanto más pasa el tiempo, más me doy cuenta de que no sé nada."
"Heh, yeah whatever.\! Hey, speakin' o that, I was wonderin'. Why don't we just make a bunch'a those airships, and just drop bombs on the bad guys?\! No fuss no muss, easy win. Right??","Je, je. Bueno, lo que tú digas.\! Por cierto, estaba yo pensando... ¿Por qué no hacemos unas cuantas de esas aeronaves y soltamos unas bombas a los malotes?\! Será sencillo acabar con ellos. ¿No crees?"
"It's been a long time since we used airships as weapons, and for good reason.\! For the price of one airship, one could instead equip an entire army with cannons.\! Because of the prohibitive costs, and because of recent developments such as firearms and war dragons, airships have become ""White elephants"" in war.","Hace mucho que no usamos aeronaves como armas, y por un buen motivo.\! Por lo que cuesta una aeronave, podemos equipar a todo un ejército entero con cañones.\! Dado el prohibitivo precio y los recientes avances, como las armas de fuego y los dragones bélicos, las aeronaves se han convertido en auténticas reliquias de guerra."
"White elephants? Ya mean like pink elephants, m'friend?",¿Reliquias? ¿Como un vino que mejora con los años?
"Heh...\! White Elephants meaning, they're too valuable to risk losing.\! And that makes them virtually useless in a combat role.\! They are, in essence, expensive toys that have no place in a serious battlefield.\! However, when modified to serve as an armored transport, they can be invaluable. And that's just how we'll be using them.","Je, je...\! Reliquias, en el sentido de que son demasiado valiosas como para perderlas.\! Y eso las vuelve prácticamente inservibles para el combate.\! Son, básicamente, juguetes caros que no pintan nada en el campo de batalla.\! Eso sí, si se modifican para su uso como transporte blindado, pueden ser valiosísimas. Para eso deberíamos usarlas."
"See what I mean?\! ALL the answers! Love this guy!\! Hey, that airship got a mini-bar somewhere?\! I'm feelin' overdue, 'n mighty thirsty.","¿Ves lo que te digo?\! ¡Tiene respuesta para TODO! ¡Me encanta este tipo!\! Oye, ¿esa aeronave tiene algún minibar o algo?\! Me apetece echar un trago."
"Hmmm, I believe that would be an acceptable modification.\! If you believe it will enhance our army's morale.","Umm, creo que esa sería una modificación aceptable.\! Si tú crees que mejoraría la moral de nuestras tropas..."
"Now we're talkin', haha!","¡Ahora nos entendemos! Ja, ja."
