ENGLISH,ENGLISH
"Hey Narima, how'd you end up hanging around the Tidereavers?","Oye, Narima, ¿cómo fue que acabaste juntándote con los Cazamareas?"
"When the Tidereavers raid your home town, kill all the men and take all the women and children, one must find a way to survive.\! The Tidereavers have been my whole life...","Cuando los Cazamareas asaltan tu ciudad natal, matan a todos los hombres y se llevan a todas las mujeres y niños, una tiene que encontrar la manera de sobrevivir.\! Los Cazamareas han sido lo único que he conocido en toda mi vida..."
Sounds familiar. Doing anything at all just to see another day.,Eso me suena. Hacer lo que sea con tal de vivir un día más.
"Yes, it seems your Succession War made life hard for a great many, in both your country and in mine.","Sí, parece que la Guerra de Sucesión le complicó la vida a muchísima gente, tanto en tu país como en el mío."
"Sayunaa, right?","Sayunaa, ¿verdad?"
A young Veridian knows my country? Unusual.,¿Alguien joven de Veridia conoce mi país? Qué raro.
"Guess your features just seem familiar.\! My good friend, Jules, was adopted by a wealthy family in Veridia, but he's an orphan from Sayunaa.\! You two could be cousins, perhaps.",Supongo que tus rasgos me resultan familiares.\! Tengo un buen amigo llamado Jules. Es un huérfano de Sayunaa al que adoptó una familia adinerada de Veridia.\! Es posible que seáis primos.
"Jules...?\| Yes, I have seen him among your cohort...\| So innocent and unspoiled by the evils of our world...","¿Jules?\| Sí, lo he visto entre los tuyos...\| Tan inocente y tan poco corrompido por los males de este mundo..."
...What's the matter?,¿Qué ocurre?
...\| It is nothing.,...\| No es nada.
"Well anyway, glad to have you among us, Narima.\! I'm sure your knowledge of the Tidereavers will come in handy.","En fin, me alegro de tenerte entre nosotros, Narima.\! Tu conocimiento sobre los Cazamareas nos resultará de gran utilidad."
"I will be ever grateful for my freedom.\! My bow is yours to command, Veridian.","Os agradeceré eternamente mi libertad.\! Veridianos, mi arco está a vuestra entera disposición."
