ENGLISH,ENGLISH
"Hello, dear Sister Diana...","Hola, querida hermana Diana."
"Greetings, Sister Abigayle. Any luck with Nibbler?","Buenas, hermana Abigail. ¿Ha habido suerte con Mordiscos?"
"Oh my stars... he is so stubborn! Surely he is mature enough to fly with me, but he simply refuses every time!","¡Ay, mira que es cabezota! Está claro que ya es mayorcito para dejarme volar en sus lomos, ¡pero se niega todo el rato!"
That's strange. Considering how much you've cared for him.,Qué raro. Con todo lo que has cuidado de él...
It is...\| a little heartbreaking! And mystifying. Other dragons do not have a similar reaction and are amiable.\! Even Azuros has truly opened up to me.,"Me da un poco...\| de pena, la verdad. Y me desconcierta. Ningún otro dragón se comporta así; suelen ser amistosos.\! Hasta Azuros se ha abierto a mí."
"You know, perhaps Nibbler would rather you stay on the ground.",¿Sabes? Puede que Mordiscos prefiera estar en tierra firme.
...Hmm??,¿Eh?
"He is young. From what you've told me about dragons, his mind is that of a human child.\! Perhaps he sees you with two legs, and no wings, and insists it's not safe for you soaring through the skies.","Es joven. Por lo que me han dicho sobre los dragones, su cerebro es como el de un niño humano.\! Igual te ve con piernas y sin alas, y cree que no es seguro que surques los cielos."
Oh...\| you really think that's it?!,Vaya...\| ¿Crees que es eso?
"You would know better than I. However, lacking evidence to the contrary, isn't it nice to think that might be it?","Tú lo conoces mejor que yo. Pero no hay nada que nos diga lo contrario, ¿así que no te gusta pensar que es por eso?"
"Dear Diana, you have made my day!\! ...\| I have to tell you, he has opened my mind to who I truly am...","¡Mi querida Diana, acabas de alegrarme el día!\! ...\| He de decirte que él fue quien me abrió la mente para ser quien realmente soy."
And what's that?,¿Y quién eres?
"Surely you already know...\| I have never once heard Donar's voice speak back to me. But I have heard my dragons, in their own way.","Seguro que tú ya lo sabes...\| Nunca he oído a Donar responderme, pero sí he oído a mis dragones, a su modo."
The comforts of our world are indeed more tangible than that which lies beyond our understanding. No need to hide from this realization.,Las comodidades de nuestro mundo son sin duda más tangibles que todo lo que hay más allá de nuestro entendimiento. No estoy desvelando nada nuevo.
There's more...\| it's Azuros. He has...\| actually begun to speak with me.\! He has started to call me Dragon-Speaker.,Hay más...\| Se trata de Azuros. Lo cierto es que...\| ha comenzado a hablarme.\! Ha empezado a llamarme susurradragones.
Come again?,¿Cómo dices?
"He has lived many, many of our lifetimes. He knows our language. I think perhaps he knows all langauges...\! But he won't speak a word to anyone else. He has told me of other dragon monarchs.\! Kalytos the Red, Duros the Black, and Adorimetra the Gold, the true mother of all dragons. In his own words, that which created them is not so different from the power of the Nephilim...","Él ha vivido muchas, muchas de nuestras generaciones. Conoce nuestro idioma. Creo que puede que los conozca todos,\! pero no dirá ni una palabra a nadie más. Él me ha hablado de otros monarcas dragones.\! Kalytos el Rojo, Duros el Negro y Adorimetra el Dorado: los auténticos reyes de todos los dragones. En sus propias palabras, lo que los creó no era tan distinto del poder de los nefilim."
Go on...,Continúa...
"That's all, for now. He can only think about that one thing. He keeps mentioning them as though they are family. It gives him great distress...",Eso es todo de momento. Él solo puede pensar en eso. Sigue mencionándolos como si fueran familia. Está algo angustiado.
"Sister Abigayle, Azuros may hold knowledge otherwise unvailable to us. Perhaps even extinct from our world completely.","Hermana Abigail, puede que Azuros conozca cosas que no estén a nuestra disposición, o que incluso se hayan extinguido de nuestro mundo."
"He is still highly distrustful of humans. I need time to understand him better, dear Diana...","Su desconfianza en los humanos sigue siendo enorme. Necesito tiempo para comprenderlo mejor, mi querida Diana."
"Of course. Donar be with you, Dragon-speaker.","Por supuesto. Que Donar te acompañe, susurradragones."
