ENGLISH,ENGLISH
"Alright. As promised, all loose ends wrapped up, as requested!\| Alex is still a little broken up about it, but he'll be alright.\! Now then, where are we headed?","De acuerdo. Según lo prometido y tal como se ordenó, ya no quedan más cabos sueltos.\| Alex todavía sigue un poco afectado, pero se pondrá bien.\! ¿Adónde nos dirigimos ahora?"
"Stefan, I must warn you, there's very little thievin' available where I'm headed. Not really your thing.","Stefan, debo advertirte de que no hay mucho que robar en el lugar al que voy. Dudo que te atraiga."
Oh yeah? Try me!,"¿No me digas? A ver, ¿qué lugar es ese?"
"Grothnor.\| Veridian scouts are tracking the cultists survivors there, for to the east, in the unexplored continent.\! A frozen hellscape with horrors beyond description.","Grothnor.\| Los exploradores veridianos están buscando a los supervivientes del culto muy hacia el este, en el continente inexplorado.\! Un infierno helado lleno de horrores inimaginables."
Fair enough. What drives you to go? A little sight seeing?,Muy bien. ¿Cuál es el motivo por el que quieres ir? ¿Hacer turismo?
"Zanatus's dying words still haunt me. I need answers, Stefan.\| Who actually is Donar? Why resurrect me?\| And how?\| I am even still the original me?\! And Zanatus... he had a certain calmness about him before his death. And I believe him...","Todavía me atormentan las últimas palabras de Zanatus. Necesito respuestas, Stefan.\| ¿Quién es Donar en realidad? ¿Por qué resucitarme?\| ¿Y cómo?\| ¿Sigo siendo mi verdadero yo?\! Y Zanatus... Se le veía muy sereno antes de morir. Yo le creo..."
"Point well-made, chosen one.\| Though if I may offer a pithy rebuttal...\| consider my career path thus far!\! From thief, to Tidereaver lackey, to Temple spy, to your personal assassin, and now I'm a free agent once again!\| I believe you've got an opening for a dashing, handsome adventurer?","Vale, aspirante. Me ha quedado claro.\| Aunque si me permites una breve réplica...,\| ¡ten en cuenta mi trayectoria profesional hasta ahora!\! He pasado de ladrón a asesino privado, pasando por lacayo de los Cazamareas y espía de los Templarios. Y ahora, ¡vuelvo a ser libre!\| ¿Te sobra alguna vacante para un elegante y apuesto aventurero?"
...\|There's probably no brandy where we're going either.,...\| Lo más seguro es que tampoco haya brandy en el sitio al que vamos.
"Ah! Yes, of course.\| Well then, best of luck to you!","¡Ah! Sí, claro.\| ¡Que tengas mucha suerte, pues!"
"Stefan.\| You silly person. We're partners in crime, remember?\| Are you coming along, or what?","Stefan.\| Qué idiota eres. Somos compañeros de fechorías, ¿no te acuerdas?\| Entonces, ¿vienes o qué?"
"Heh... righto, \n[8].\| We been through a lot together, you 'n I.\! These memories're more precious to me than any treasure in Donar's creation.\! Just thought you'd be best hear, in the event these Grothnor horrors are as unspeakable as you say.","Pues... claro, \n[8].\| Tú y yo hemos pasado juntos por muchas cosas.\! Para mí, esos recuerdos tienen más valor que cualquier tesoro que exista en el reino de Donar.\! Solo quería que lo supieras, por si es cierto que esos horrores de Grothnor son tan inimaginables como dices."
"We'll be fine.\| I feel completely invincible when you're around, like it's all going to be alright.\! Better give one last goodbye to the green plains of Veridia, it's the last we'll see in a long, long time...","Todo irá bien.\| Cuando te tengo cerca, me siento del todo invencible, siento como si todo fuera a salir bien.\! Despidámonos por última vez de las verdes llanuras de Veridia, pues será lo último que veamos en mucho, mucho tiempo..."
