ENGLISH,ENGLISH
"By Donar, if I survive this heat, I shall never forsake the tundra again as long as I shall live!","Por Donar, si sobrevivo a este calor, nunca más volveré a abandonar la tundra mientras siga con vida."
Perhaps your kind would do well to listen to your body. That is Donar telling you not to be where you don't belong.,Creo que los tuyos harían bien en escuchar a su cuerpo. Es como si Donar os estuviese diciendo dónde no meter las narices.
"Perhaps it is, Sayunaari.\! But for the return of Donar, no amount of suffering would dissuade me from this great holy war.","Puede que así sea, sayunaari.\! Pero por el regreso de Donar, no hay cantidad de sufrimiento que me disuada de esta gran guerra sagrada."
"...I believe you.\! That is no small feat, Veridian.","Te creo.\! Esa es toda una proeza, veridiana."
"Ha ha ha, then I will have accomplished something this day, even if the desert takes me.","Ja, ja, ja. Si este desierto puede conmigo, al menos ya puedo decir que he conseguido algo."
"Ahhh, of course. You're a Highlander, aren't you, Jaromir?","Aaah, claro. Tú provienes de las Tierras Altas, ¿no, Jaromir?"
"That is... an ancient distinction.\! I am a servant of Donar first, and a Veridian second.\! The people of my Duchy do indeed trace their roots to the Felnamia Highlanders.\! Centuries of integration has all but erased that part of our past.",Esa es... una antigua distinción.\! Soy un siervo de Donar primero y luego un veridiano.\! Pero los orígenes de mi ducado sí que se remontan a las Altas Tierras de Felnamia.\! Siglos de integración no han hecho más que borrar esa parte de nuestro pasado.
"I see.\! Regardless, you are the Shield of the North, the iron wall behind which the Midlanders sleep soundly.\! Just as they do due to the existence of my nation - a Shield against the endless wastes to the East.\! Tell me, Highlander, what do you think would happen to the Midlanders if our two peoples' did not exist?","Ya veo.\! En cualquier caso, tú eres el Escudo del Norte, el férreo muro tras el que duermen plácidamente los habitantes de las Tierras Medias.\! Como ellos hacen debido a la existencia de mi nación, un escudo contra los infinitos desiertos del este.\! Dime, Jaromir, ¿qué suerte crees que correrían los habitantes de las Tierras Medias si nuestros dos pueblos no existieran?"
"Crumble to dust at the first instance of difficulty, no doubt.",Desaparecerían en cuanto se les presentara una dificultad. sin duda.
"Ha ha ha... even if you humor me, it is needed at this time.\! Thank you for your fellowship, Highlander.\! May the bulwarks of the snow and of the sand never perish.","Ja, ja, ja. Sé que tan solo quieres seguirme la corriente, pero te lo agradezco.\! Gracias por tu compañerismo.\! Que los baluartes de la nieve y la arena prevalezcan para siempre."
