ENGLISH,ENGLISH
"Diana, can you tell me about the original Nephilim?","Diana, ¿puedes hablarme sobre los nefilim originales?"
"Eager to learn, aren't you?\! The Temple has its stance on the Nephilim, regardless of multiple interpretations.","Tienes ganas de aprender, ¿no?\! Los Templarios tienen su postura sobre los nefilim, a pesar de las múltiples interpretaciones."
This is your stance as well?,¿Tú compartes esa misma postura?
"The Saints Donar, Galzus, Cyrene, Ishtar, and Landis are the founders of our faith.\! Donar, as we interpret, was the physical embodiment of his divine power in Tahnra. The moment the man we know as Donar arrived in our world, we believe Donar through flesh and blood became one with us mortal beings, and made us Donari.\! Galzus was a warrior who relied upon his strength and ferocity.\! You find similar traits in the others - Landis's guile, Cyrene's kindness, and Ishtar's devotion.\! Each of the five Nephilim are represented by one of the five virtues of the Temple, and five elements of our Universe.\! Donar of the Light, Galzus of fire, Cyrene of water, Landis of wind, and Ishtar of earth.\! These are the pillars of virtue that are used to judge the quality of our devotees.\! Some choose to walk the path of all Saints, others will favor one in particular.","Los santos Donar, Galzus, Cyrene, Ishtar y Landis fundaron nuestra fe.\! Según nuestra interpretación, Donar era la encarnación de su poder divino en Tahnra. Creemos que, cuando llegó a nuestro mundo, el hombre al que conocemos como Donar se hizo uno con nosotros, los seres mortales, a través de la carne y la sangre, y nos convirtió en donari.\! Galzus era un guerrero que destacaba por su fuerza y su fiereza.\! Encontrarás rasgos similares en los demás: la astucia de Landis, la bondad de Cyrene y la devoción de Ishtar.\! Cada uno de los cinco nefilim están representados por una de las cinco virtudes de los Templarios y los cinco elementos de nuestro universo.\! Donar de la luz, Galzus del fuego, Cyrene del agua, Landis del viento e Ishtar de la tierra.\! Estos son los pilares de la virtud que utilizamos para juzgar la calidad de nuestros devotos.\! Algunos deciden recorrer el camino de todos los santos, mientras que otros favorecen a uno en particular."
Aha...\| So can I guess that Galzus is your favorite Saint?,"Ajá...\| Entonces, ¿debo dar por sentado que Galzus es tu santo favorito?"
He is told as the most fearless and fearsome being who ever lived...\! I can only hope to emulate his story.,Dicen que es el ser más intrépido y temible que haya existido jamás...\! Mi único deseo es poder emular su historia.
"Well, does such a being exist to match you in battle?",¿Y existe un ser capaz de enfrentarse a ti en combate?
"An opponent may not be one's downfall.\! It could be one's own pride, or something unforeseen.\! This is a dangerous world, \n[8]...","Un oponente no puede ser la perdición de una persona.\! Puede serlo su orgullo o algo imprevisto.\! Vivimos en un mundo peligroso, \n[8]..."
"Yeah... I guess so.\! Diana, I have to tell you. So often, I think you should be in command of this army, not me.","Sí... Supongo que sí. Diana, tengo que decirte algo. Con frecuencia pienso que tú deberías estar al mando de este ejército, y no yo."
You humble me. But we are going into the unknown.\! I do not possess the knowledge or training to coordinate an army as you do... I prefer simply to feel the crunch of my enemies' skulls under my boot.,"Es todo un elogio. Pero nos dirigimos hacia lo desconocido.\! Carezco del conocimiento o del entrenamiento necesarios para coordinar un ejército... Además, prefiero sentir el crujido del cráneo de mi enemigo bajo mi bota."
...What a lovely picture you paint.,Qué bonito lo pintas...
