ENGLISH,ENGLISH
"Hi, dear Zelos.\! May we speak?","Hola, mi querido Zelos.\! ¿Podemos hablar?"
"Yeah, sure.","Sí, claro."
Some of the others say you are boastful.,Algunos dicen que eres un poco fanfarrón.
I'm sure they're saying all sorts of things.,Seguramente digan de todo.
Well... yes...\| They say other things as well.\! But I am curious about the boastful part.,Pues... sí...\| También dicen otras cosas.\! Pero me da curiosidad la parte de la fanfarronería.
What?\| Why?,¿Qué?\| ¿Por qué?
"It's okay, I don't mind.\! Please tell me about some of your great exploits.","No te preocupes, dejémoslo estar.\! Cuéntame alguna de tus mayores hazañas."
"Let's see if there's anything that won't disgust you...\! Ah, the conquest of Stormrook was a high point in the campaign.\! The holdouts loyal to the Duchy of Rimorgue took their last stand...","A ver si hay algo que no te repugne...\! Ah, la conquista de Torre Tormenta fue un momento álgido de la campaña.\! La resistencia fiel al ducado de Rimorgue se opuso por última vez..."
"Please dear Zelos, nothing like that.\! I want to hear about you! And your great abilities and victories...","Mi querido Zelos, eso no, por favor.\! ¡Quiero saber de ti! De tus grandiosas destrezas y victorias..."
"...Alright.\! The rest of our troops had no idea what to do.\! Good thing I arrived just then, on my dragon's back.\! I swooped down from the sky, and destroyed their defenses in a matter of moments.","Está bien.\! El resto de nuestras tropas no tenían ni idea de qué hacer.\! Por suerte, llegué justo en ese momento, a lomos de mi dragón.\! Me abalancé desde el cielo y acabé con sus defensas en apenas un instante."
Oh my stars...!\! Then what???,¡Cielo santo!\! ¿Y entonces qué pasó?
"I am quite sure that the sight of me scared the defenders enough to retreat.\! They crammed themselves into the keep, until Terenor's son surrendered to me.","Tengo la certeza de que al verme, los enemigos se asustaron lo suficiente como para retirarse.\! Se apiñaron en el torreón, hasta que el hijo de Terenor se rindió ante mí."
Wow... you are so terrifying to the enemy!\! Did the townspeople celebrate your victory?!,¡Vaya! ¡Eres un rival aterrador!\! ¡¿Celebraron tu victoria los habitantes del pueblo?!
Uh...\| Yes. Let's go with that.,Eh...\| Sí. Sigamos con la historia.
"Oooohh I see....\| But that's not enough, right?\! Not for a... warrior like you...","Aaah, entiendo...\| No basta con eso, ¿verdad?\! Al menos no para un... guerrero como tú..."
Strong silent type...\| Oh my stars... Zelos... you...\| You are so dreamy!!\! I mean...,"Un tipo fuerte y silencioso...\| Cielo santo... Zelos..., tú...\| ¡Eres tan maravilloso!\! Verás..."
"You know what's interesting?\! Back when I was a ""nice"" guy, women did not care for me much.\! Yeah, they thought I was handsome, but whatever.\! Now, here we are, with you swooning over tales of conquest.\! It's all about the bad boys, isn't it?","¿Sabes qué es lo realmente curioso?\! Cuando era un «buen» tipo, las mujeres no se interesaban demasiado por mí.\! Sí, pensaban que era guapo, pero ya está.\! Y ahora, fíjate, aquí te tengo embelesada con mis relatos de conquista.\! No hay nada como ser un chico malo, ¿no?"
"It's not like that!\! I'm so sorry to have offended you, dear Zelos...","¡No, no es eso!\! Siento mucho haberte ofendido, mi querido Zelos..."
"Naw, it's okay.\! Better to be who you are than live a lie.\! Come, let me tell you about how I brought the city of Westerfeld to its knees.","No, no pasa nada.\! Más vale ser quien eres que vivir una mentira.\! Ven, te voy a contar cómo acabé sometiendo a toda la ciudad de Campoeste."
"Wonderful!\! Please, spare no detail this time...",¡Genial!\! Y esta vez no escatimes en detalles...
