ENGLISH,ENGLISH
"\c[1]Crestmoor town square, later that evening\c[0]","\c[1]Plaza de Anclaola, más tarde, esa misma tarde.\c[0]"
You're conflicted.\! I can smell it on you.,Veo que tienes un dilema.\! Puedo olerlo.
I ask you to consider what we are doing.\! And to keep this Beatrix on a short leash.,Te pido que pienses en lo que estamos haciendo.\! Y que ates bien corta a esa Beatrix.
"I hear you.\! Beatrix just falls into our lives, and now we're chasing legends.","Te entiendo.\! Beatrix entra de golpe en nuestras vidas, y de pronto empezamos a perseguir leyendas."
We know so little about these divine weapons.,Sabemos tan poco de esas armas divinas.
You've seen Beatrix's magic.\! That's a lot of power...\| aren't you at least curious?,Has visto la magia de Beatrix.\! Es tremendamente poderosa...\|¿Acaso no sientes curiosidad?
I am always curious.\! But this is reckless.\! You must at least give me time to interpret the Historium Magnus.\! I believe I am starting to make sense of it.,Siempre siento curiosidad.\! Pero es demasiado arriesgado.\! Al menos debes darme tiempo para que pueda descifrar el Historium magnus.\! Creo que estoy empezando a entender lo que dice.
"Haha, of course.\| Only you would have that kind of patience... certainly not me!","Ja, ja, por supuesto...\| Solo tú podías tener la paciencia necesaria para hacerlo... ¡Yo desde luego sería incapaz!"
Sometimes I can't put thoughts into words.\! My experience with death and rebirth...,A veces ni siquiera puedo expresar mis pensamientos con palabras.\! Mi experiencia con la muerte y el renacimiento...
It seems beyond the realm of words to describe...,Es algo que no se puede describir con palabras...
"Yep. Same with this draw to the divine shrines.\! Lysander, I felt something familiar in the shrine at Mount Karnac.\! It's like I've been living a lie until that moment.\! How can one resist the long-awaited truth?\! Could you?","Sí. Lo mismo ocurre con esta atracción que ejercen los templo divinos.\! Lysander, sentí algo familiar en el templo del monte Karnac.\! Es como si hubiera estado viviendo una mentira hasta entonces.\! ¿Cómo puede alguien resistirse a una revelación que lleva tanto tiempo esperando?\! ¿Tú podrías hacerlo?"
"\n[8]...\| I swore to be your right hand, and a proper right hand does not let his leader go unprepared.\! I just ask that you keep your eyes open.\! There is something going on that I do not like.\! We are about to pursue the shrine at Greywind Mountain...\| let us hope we find the answers we need there...","\n[8]...\| Juré que sería tu mano derecha, y una mano derecha en condiciones siempre procura que su líder esté preparado.\! Solo te pido que permanezcas con los ojos abiertos.\! Aquí está ocurriendo algo que no me gusta.\! Estamos a punto de ir en busca del templo situado en la montaña Vientogris...\|Tal vez encontremos las respuestas que necesitamos allí..."
