ENGLISH,ENGLISH
Incredible...,Increíble...
"And it is ours to use as we see fit.\! It will take some time to refit it for battle, but with it, we can airdrop troops deep behind enemy lines.","Y podemos hacer con él lo que queramos.\! Tardaremos algo de tiempo en adaptarlo para el combate, pero con él podremos dejar caer tropas más allá de las filas enemigas."
I've never seen one with my own eyes.,Nunca había visto uno con mis propios ojos.
Most haven't...\| We haven't flown these things for a hundred years.\! One would have to be wealthy beyond imagination to own one.,Pocos lo han hecho...\| Hace cien años que no utilizamos estas cosas.\! Habría que poseer una fortuna difícil de imaginar para poder tener uno.
I have to admit something to you.,Tengo que reconocerte algo.
I am afraid of you outgrowing me.\! Outgrowing our cause.,"Me temo que estás comenzando a ser más importante que yo.\! Es más, eres más importante que nuestra causa."
...I do have a history of changing loyalties.,... No es la primera vez que cambio de bando.
"It's not that.\! I don't need loyalty from others.\! Not to me, anyway.","No es eso.\! No necesito que nadie me sea leal.\! Al menos, no a mí."
"It seems to me that you've become the icon of hope in the peoples' eyes.\! As you are the icon, I would best serve the people as your right hand, if you will have me as such.","Me parece que te has convertido en el símbolo de la esperanza para el pueblo.\! Como tú eres ese icono, me gustaría servir al pueblo como tu mano derecha, si es que me aceptas."
"That's a relief.\! We'll build a new world together, Lysander.","Es un alivio.\! Juntos construiremos un nuevo mundo, Lysander."
