ENGLISH,ENGLISH
"Barnabas, can you believe it?\! We're out here, doing what we prepared to do for years.","Barnabas, ¿puedes creerlo?\! Estamos aquí, haciendo aquello para lo que nos hemos estado preparando durante años."
"Haven't seen battle since you were a street urchin, \n[8].\! Never thought I'd have to pick up the sword again, but it feels like a warm hug from mother.\! Can't put a price on that!","No luchaba en combate desde tu niñez, \n[8].\! Aunque nunca imaginé que tendría que volver a blandir la espada, la siento como el cálido abrazo de una madre.\! ¡No hay nada más maravilloso!"
How am I doing?\! Feels like I'm making it up as a I go along.,¿Qué tal lo estoy haciendo?\! Tengo la impresión de que no hago más que improvisar.
Ya never really know what you're made of until you're walking the tightrope between life and death on the regular.\! You haven't cracked under the pressure yet.\! By that measure you're right where you need to be.,"Uno no sabe de qué es capaz hasta que tiene que caminar por la cuerda floja, entre la vida y la muerte.\! Todavía no te has venido abajo por la presión.\! Y eso significa que estás justo donde tienes que estar."
Not too surprised. Remember yourself as a young street urchin?,No pareces sorprenderte. ¿Te acuerdas de tu niñez?
It's a bit foggy...,No demasiado...
"That war turned too damned many kids to orphans.\! But out of all of 'em, you showed up at our barracks shinin' as bright as a star.\! You just kept on goin', even without single coin to show for it.\! Puts a pauper above a noble in my eyes any day.","Aquella maldita guerra dejó huérfanos a demasiados niños.\! Entre ellos a ti. Recuerdo que apareciste en nuestro cuartel brillando como una estrella.\! Te esforzaste por salir adelante, aunque no tenías nada.\! Me demostraste que vale más un indigente que un noble."
"I seem to have everyone fooled, then.\! I have so much doubt about myself.\! I don't know why you or someone else much more experienced than I just take over.","Vaya, parece que os conseguí engañar a todos.\! Yo no hago más que dudar de mí mismo.\! No sé por qué no me relevas tú o cualquier otra persona que tenga más experiencia que yo."
"You try that and I'm going back into retirement, heh heh.\! All I wanna do now is bust some bad guys.\! Lots easier than havin' real responsibility.\! You gotta fight through that doubt, kiddo. No reason for it. Believe me when I tell you, you've got this handled.","Antes preferiría volver a retirarme. Je, je.\! Ahora, lo único que me apetece es acabar con algún que otro enemigo.\! Eso es mucho más fácil que tener una verdadera responsabilidad.\! Tienes que dejar de dudar de ti. No hay razón para ello. Te aseguro que lo tienes todo controlado."
"Thanks...\! Guess I'll just have to learn to throw you into the front line first, eh?","Gracias...\! Supongo que tendré que aprender a ponerte en primera línea, ¿no?"
"If there's a good reason for it, kid!",¡Solo si hay una buena razón para ello!
