ENGLISH,ENGLISH
It is to be nothing but...,No ser más que...
...Sinarran Spice?,¿Especia sinarrense?
"5,000,000 Human gold coins to be purchasing this shipment...",Cinco millones de monedas de oro humanas por comprar esta remesa.
"5 million big ones?! Hell's bells, some fancy folk in Veridia really wants this stuff!\! Hey, Rask, what gives? ...Cat got your tongue?!\| 5 million gold mean anything to ya?!","¡¿Cinco millones?! ¡Por mil demonios, parece que alguien importante en Veridia se ha emperrado en conseguirla!\! Eh, Rask, ¿qué pasa?... ¿Te ha comido la lengua el gato?\| ¡¿Cinco millones te dicen algo?!"
"Are you to be knowing what is Sinarran Spice, human?",¿Tener idea de qué ser esa especia sinarrense?
'Course I do! It's Sinarran Nervestim! The good stuff. Catnip. Whatever ya wanna call it.\! Got any other quiz questions?,"¡Claro que sí! ¡Es nérbeda sinarrense de la buena! Hierba gatera, o como quieras llamarla.\! ¿Alguna pregunta más que quieras hacerm?"
"When it is to be being consumed by humans, it gives grrrreat pleasure.\! But to us Barek Tor, it is just to be used as normal spices for our food. Safe to be being consumed by us. But for human, verrrry dangerous.","Cuando humanos consumir, dar gran placerrr.\! Pero en Barek Tor, usar solo como especia normal para nuestra comida. Ser seguro consumirla para nosotros, pero para humano, muy peligrrroso."
"Heh heh, yeah. Will never forget my first time. You kitties sure make good stuff.","Je, je. Sí, nunca olvidaré mi primera vez. Vosotros, los mininos, sí que hacéis buenas cosas."
"Do you know what humans are to be calling ""catnip"" is only, as you say, processed to becoming very powerful.\! And it is my own people who are to be doing the processings.\! Humans enslave Barek Tor to be feeling pleasure from the spice that is to be coming from our homeland.","¿Saber qué eso que humanos llamar «hierba gatera» solo, como vosotros decir, procesar para ser más fuerte?\! Ser mi gente quien encargarse de procedimientos.\! Humanos esclavizar Barek Tor para sentir placer de especia que provenir de nuestras tierras."
"Sheesh... alright, alright, evil ""hoomans"", very bad guys. Well guess what, we just stole all their loot. Good, right?\! Come on, let's get paid and get outta here.","Chiss... Vale, vale, hombrrrres malos, muy malos. ¿Sabes qué? Que acabamos de robar todas sus mercancías. Estupendo, ¿no?\! Venga, vamos a por nuestro dinero y marchémonos de aquí."
"Raskuja will not to be takings gold from forced slavery of his own kin.\! Raskuja is to be retiring from this employ. The gold that was to be being Raskuja's share is to be paying off his debts. We are to be square, human.\! And prrrray Raskuja is not to be hirings by your enemies.","Raskuja no llevarse oro de esclavitud forzada de los suyos.\! Raskuja retirarse de este trabajo. Oro que formar parte de recompensa de Raskuja ser para pagar sus deudas. Nosotros estar en paz, humano.\! Y rrrezar porque Raskuja no ser contratado por tus enemigos."
