ENGLISH,ENGLISH
Chapter 24: Scorched Sands,Capítulo 24: Arenas abrasadas
"Sons of Sayunaa, Veridians are invading our homelands!\! The blood of our nation, the Caladori Mines, must not fall into their hands.\! Assault their base at Ezrum - and leave Sayunaa's defense to its women.","Hijos de Sayunaa, ¡los veridianos invaden nuestras tierras!\! La sangre de nuestra nación, las minas caladori, no deben caer en sus manos.\! Asaltad su base en Ezrum, y dejad la defensa de Sayunaa en manos de sus mujeres."
"\n[8], some say Sayunaa does not even need an army, because nature will defeat any invader.\! There is wisdom in this, but the Sayunaari soldiers are accustomed to the deserts, whereas we will be at a disadvantage.\! But the mines of Sayunaa can bear incredible wealth - we would be foolish not to attempt to seize them.","\n[8], algunos dicen que Sayunaa no necesita ejército, ya que la propia naturaleza puede derrotar a cualquier invasor.\! Esto es cierto, pero los soldados sayunaaris están acostumbrados al desierto, donde estaremos en desventaja.\! Aun así, las minas de Sayunaa contienen riquezas inimaginables: sería estúpido no tratar de hacernos con ellas."
"We've also got Casamir's boys right next door to the west, headed our way and wasting no time.\! Many battlefronts at once, but many options...","También tenemos a los chicos de Casamir al oeste, pisándonos los talones, y se dirigen a nosotros a toda velocidad.\! Tenemos varios frentes al mismo tiempo, pero también varias opciones."
"Ragavi, the famous sword mistress...\| Please lay down your blade!\! How could you serve the Imperial dogs?!","Ragavi, la famosa maestra de esgrima...\| ¡Baja tu espada, por favor!\! ¡¿Cómo puedes servir a los perros del imperio?!"
"Narima... you serve these Veridians, do you not?\! And you have left scores of our brothers and sisters dead...\! For that I curse your bloodline for a thousand years!","Narima..., sirves a esos veridianos, ¿no es cierto?\! Y has acabado con muchos de nuestros hermanos y hermanas...\! ¡Solo por eso, maldigo a tu linaje durante los próximos mil años!"
Stop!\| Please...,¡Detente!\| Por favor...
"Cyrus...\| He came to us just after the Succession War. No one knows from where.\! The Duke of Ezrum had lead us into disaster, and the people were ready for a change in leadership.\! Cyrus made great promises...\! Security, strength, preservation...\! But now we spill our own blood for the Archaelus Empire.\! Narima...","Cirus...\| Se unió a nosotros tras la Guerra de Sucesión. Nadie sabe de dónde vino.\! El duque de Ezrum nos había llevado a la ruina, y la gente estaba preparada para un cambio de líder.\! Cirus nos hizo grandes promesas...\! Seguridad, fortaleza, protección...\! Pero ahora vertemos nuestra sangre por el Imperio de Archealus.\! Narima..."
"Then raise your sword against them!\! The Nephilim Army has the strength to fight them. There is no longer any reason to bend the knee to preserve our people.\! Please join our cause, Ragavi!","¡Entonces alza tu espada en su contra!\! El Ejército Nefilim tiene la fuerza necesaria para plantarles cara. Ya no hay que hincar la rodilla para proteger a nuestro pueblo.\! ¡Únete a nuestra causa, Ragavi!"
"...\| I will.\! Give me warriors, and I will cut down the false Cyrus and lift the shadow from this land...",...\| Lo haré.\! Dame guerreros y acabaré con el falso Cirus para disipar las sombras que se ciernen sobre esta tierra...
