ENGLISH,ENGLISH
"\c[1]Casamir enjoys great popular support by making grand promises to the public, to progress the country beyond the shackles of the nobility, and to spread their ill-gotten wealth.\! Now able to link the Donari Temple to the Empress's murder, he had all the justification he needed to carry out his vengeance on the Temple.","\c[1]La promesa de liberar al país de los grilletes de la nobleza y repartir sus riquezas ilícitas entre el pueblo hace que Casamir cuente con el apoyo popular.\! Ahora que puede vincular a los Templarios de Donar con el asesinato de la emperatriz, tiene toda la justificación que necesita para llevar a cabo su venganza."
\c[1]With help from Duke Lothair and the Army of Isanter...,\c[1]Gracias a la ayuda del duque Lothair y el ejército de Isanter...
\c[1]...And the defection by Imperial General Lysander...,\c[1]... y a la deserción del general imperial Lysander...
\c[1]...The attack on Lemelin failed in a humiliating defeat.,\c[1]... el ataque a Lemelin acaba con una humillante derrota.
"\c[1]Duke Terenor of Rimorgue. He has not taken the Empress's murder lightly.\! After weeks of persuasion by Prime Minister Casamir, Terenor reluctantly agrees that the time to take action against Lothair and the Temple is now.\! Terenor marches his army into Lothair's territory, marking the beginning of the Veridian Civil War...","\c[1]El duque Terenor de Rimorgue no se ha tomado el asesinato de la emperatriz a la ligera.\! El primer ministro Casamir lo persuade durante semanas, hasta que Terenor acepta de mala gana que ha llegado la hora de enfrentarse a Lothair y a los Templarios.\! Terenor avanza con su ejército hacia el territorio de Lothair, marcando así el comienzo de la Guerra Civil de Veridia."
"\c[1]The West, which includes the Duchy of Isanter and the Donari Temple...","\c[1]El oeste, que incluye el ducado de Isanter y los Templarios de Donar..."
"\c[1]Against the East, comprised of the Duchy of Rimorgue, and the Imperial government.","\c[1]... contra el Este, que comprende el ducado de Rimorgue y el gobierno imperial."
"\c[1]Terenor's much more powerful army takes the offensive, and seizes the Isanter city of Trucea.\! They now prepare for an assault on Isanter's capital city.","\c[1]El ejército de Terenor, mucho más poderoso, inicia el ataque y toma Trucea, en el ducado de Isanter.\! Ahora se preparan para atacar la capital."
"\c[1]If Isanter were to fall, the Temple would be next.\! And with its collapse, Casamir may become unstoppable.","\c[1]Si Isanter cae, los Templarios también caerán.\! Y entonces, ya nada podrá detener a Casamir."
"\c[1]Diana and \n[8] prepare for war, and set out to stop the city of Isanter from falling into enemy hands.",\c[1]Diana y \n[8] se preparan para la guerra. Desean evitar a toda costa que la ciudad de Isanter caiga en manos del enemigo.
