ENGLISH,JAPANESE
\n[8]. You honor me with your presence.,\n[8]。こうして個人的に話ができて、うれしいぞ。
"I have so many questions for you, Diana.",ダイアナ、あなたには聞きたいことが山ほどある。
Is your purpose unclear?,何かわからないことでも？
"It's about the Temple.\! What's the deal with the priestesses, and the other Temple devotees?",神殿についてだ。\!あなたは他の神殿の司祭や信者とは、どういう関係なんだ？
"The Sisterhood of Mercy are a seperate holy order.\! The Sisterhood of Justice and the Male Paladins take their direction from me, and I am second in command to Grandmaster Oxley.",「慈悲の姉妹」は神殿内の独立した組織だ。\!「正義の姉妹」と男のパラディンは、私から軍事的な指示を受け取る。実際、私はオクスレイ大祭司に次ぐ指揮権を持っているのだ。
Righto.\! What's this bond you have with Edelia?,ああ、なるほど。\!それじゃあ、エデリアと特別な絆があるとかどうとかは...？
"She is tasked with caring for my son, and providing support for me in addition to her duties to the Sisterhood of Mercy.\! It was Edelia who crafted me this ruby amulet, to remind me of home.\! A small comfort, ever since I was sanctioned for war.",彼女は私の息子の世話をし、「慈悲の姉妹」に対する責務に加えて、私を補佐する役も受け持っている。\!常に家庭の暖かさを忘れないようにと、ルビーのアミュレットを作ってくれたのもエデリアだ。\!戦争に行くことが認められて以来、ささやかな癒しになっている。
Wait...\| you were sanctioned?,え...\|認められて、とは？
"All female potentials must bear at least one child before they are put in harm's way.\! After Alex was born, I began my Paladin training.",神殿の社会では、すべての女は軍務に入る前に、少なくとも1人の子を産む必要があるのだ。\!私の場合、アレックスを産んでからパラディンになる修行を始めた。
"Makes sense I guess...\| So, who's Alex's father??",な、なるほど...\|なら、アレックスの父親は？
...He was a devout man who sacrificed much and became one of the Temple's most beloved.\! He and I have lost contact... I try not to let it become a part of my thoughts.,...神殿に仕えた敬虔な男だ。周囲からも大いに敬愛されていた。\!ただ、もう長らく連絡を取っていない...まあ、そのことはなるべく考えないようにしているがな。
Oh... I'm sorry. Probably too personal.,ああ...す、すまない。少し個人的なことを聞きすぎてしまったかもしれない。
"It matters not, if the Temple deems it so, it shall be so.\! Alex has my whole heart, and I now have my duty as a mother to a future Temple devotee.",いいや、別に構わないよ。\!アレックスは私のすべてだ。そして私は、神殿の奉仕者になる少年の母親としての義務も負っている。
So when do you get to... you know... enjoy life?,それじゃあ...いつの日か人生を楽しもうなどとは？
"Hmm, consider it is far more enjoyable for a Paladin to live as a warrior, ready to destroy evil in any form it takes.\! By that point of view, my life is enjoyable beyond description.",パラディンになる者は、皆生来の戦士だ。そして、我らの最大の喜びは、世にはびこる様々な悪党を叩き潰すことなのだ。\!その点、私は人生を言い表せないほど楽しんでいるのだよ。今まさにね。
Fascinating. Your way of life is sort of...\| refreshing to see.\! At least there's some semblence of order in this crazy world.,なるほど。そういう価値観は...\|とても新鮮だな。\!少なくとも、この乱世の世にもそれなりの秩序はあるということか。
"Your open mind and open heart are refreshing to me.\! Please, do not hesitate to share your company with me again.",我々の特殊な社会に心を開くその態度、なかなか感心だ。\!また知りたいことがあったら、気軽に声をかけるといい。
Count on it!,ああ、もちろん！
