ENGLISH,JAPANESE
Chapter 1: Rebellion,第1章:反乱
"Good, looks like they haven't sent much out yet.",ようし、どうやら相手はそこまで手勢を出していないようだな。
"You should take these guys out to get some battle experience.\! You can move your squad next to the enemy soldiers and attack.\! If you run into trouble, I'm right behind you.",なら、今が部隊を率いて経験を積ませるチャンスだ。\!部隊を敵兵の隣りに移動すると、攻撃できるぞ。\!まあ、やばくなった時は俺が援護してやるから安心しろ。
"Take a break, Zelos, I've got this!",ありがとう、ゼロス。でも大丈夫だ、任せてくれ！
"We took some damage in that fighting, but we can heal it back by having Support units, such as the Medic in your squad.\! While they cannot attack, Support units help greatly to keep soldier losses to a minimum.",戦闘ではダメージを受けるが、部隊にメディックなどのサポートユニットを配置することで、回復できるぞ。\!サポートユニットは攻撃はできないが、兵士のダメージを回復してくれる貴重な存在だ。
"Next, we need to capture that town, so we can liberate it from the rebels.\! Move any Squad to the town's front gate, and ""Seize"".",さて次だが、この町を反乱軍から解放するには、拠点を占領する必要がある。\!いずれかの部隊を町の入口に移動させ、「占領」しよう。
"Good, we liberated a town, and got some Gold and Faction XP (stars) for our trouble.\! We'll need Gold for a lot of things. Recruiting new troops, hiring Mercenaries, buying Artifacts, among others.\! Faction XP allows us to increase Faction Rank.\! As Faction Rank increases, our reputation will improve among the people.\! This will yield better shop prices, discover new technology, attract new recruits, and intimidate our enemies.\! The squad who captures objectives gets Leadership (LDR) and Loyalty XP as well!",よし、これで町を解放し、ゴールドと勢力XP（星）を手に入れたぞ。\!この先の戦いではたくさんのゴールドがいる。主な使い道は、新兵の雇用やアイテムの購入などだ。\!次に勢力XPについてだが、貯めると勢力ランクを上げることができる。\!勢力ランクが上昇すると、世間での評判が良くなる。\!それにより、安く買い物ができたり、新しい技術を開発したり、新兵を雇いやすくなったり、敵に恐怖を与えることができるぞ。\!また、目標を占拠した部隊は、統率力（LDR）と忠誠XPを獲得することも覚えておいてくれ！
"The Imperial Army has already arrived...\| much sooner than I expected.\! Wolfgar, I'm trusting you to lead our troops here.\! If you hold the river fortress, we should be safe here.",帝国軍が来たか...\|思ったより早かったな。\!ウルフガーよ、ここの指揮はお前に任せよう。\!この川沿いの拠点を守り切れば、しばらく安全を確保できるはずだ。
"I'll make them regret coming here, don't worry, General.",お任せください。今にあの者どもを後悔させてみせます。
"Looks like we made it just in time!\! Are you ready for this, Sybil?",ああ、どうやらギリギリ間に合ったみたいだ！\!シビル、準備はいいかい？
"Are you kidding, Jules?\! I've been waiting ages for a chance to prove my mettle!\! Come and get it, rebel scum!",準備はいいかって？冗談でしょ、ジュールス。\!私はね、この日を何年も待ちわびていたのよ！\!さあ、覚悟しなさい。反乱軍のクズども！
"Your squad has tougher soldiers, so should stay in front.\! Mine will provide long-range archer attacks from a safe distance.",君の部隊には頑丈な兵士が多い。だから、君が先陣を切るんだ。\!僕の部隊は弓兵が主力だ。だから、反撃を受けない距離から安全に攻撃するよ。
"See that hill?\! That's high ground, very useful, especially for archers like me!\! Move me onto the hill so I can shoot further than normal!",ところで、そこに丘が見えるだろう？\!高い足場はとても有用だ。特に、僕のようなアーチャーにとってはね！\!だから、僕をあの丘に移動してくれ。そうすれば、普通よりも遠くまで攻撃できるからさ！
