ENGLISH,JAPANESE
Lysander...\| I wondered how long it would take for you to do something like this.,ライサンダー...\|こんな周到な罠、どれくらいの時間をかけて準備したんでしょうね。
I can't let you take the Lightfury.\! You may be unleashing the end times upon the world.,すまないが、君にライトフューリーを渡すことはできない。\!世界の破滅を招くわけにはいかないからな。
What exactly do you think this is all about?\! You think I have some sinister plan?,どうしてそんな結論に至ったんです？\!私が邪悪な計画を隠し持っているとでも？
"You Nephilim have been answering his call.\! That voice you keep hearing...\| That is Zanatus.\! The power that courses through your weapons, and the Lightfury...\| They gained their power as they became awash in the blood of the dark god.",君たちネフィリムはやつの声に応えた。\!頭の中に響く声の主に...\|その正体こそがザナトゥスなのだ。\!神の武器が持つ力...ライトフューリー...\|それは暗黒神の血に染まり、手に入れた力に他ならない。
"Casamir is dead. You've won the war, and the world is already yours.\! You need but relish in your victory... the people still desire you, the hero of our time.",カサミールは死んだ。戦争は終結し、世界は既に君のものだ。\!ならば、その勝利で満足すればいいのだ...人々は君を求めている...この時代の英雄をな。
You know how I feel about prophecy...\| but following it so far has been the right thing.\! How do you know it isn't your actions that would result in some Armageddon?,預言が私にどんな意味を持つものか、あなたもおわかりのはずです...\|しかも、これまですべてがその通りになっている。\!世界の破滅と言うなら、今のあなたの行動こそがそれにつながるのでは？
"I'm sorry, Lysander.\! I won't be leaving.",ライサンダー将軍...\!すみませんが、我々は退きません。
"Your unchecked ambition cannot be ignored forever...\| everyone else might be scared of you, but someone must take a stand.",その未知の野望、いつまでも無視することはできん...\|いかに恐ろしい相手でも、誰かが止めなければならないのだ。
"What do you think? I-I made it myself.\! You won't be able to move for a while...\! Then we will be able to deal with you without unnecessary risk.\! Aren't you impressed, Beatrix?!",どうです？わ、私の技が効きましたよ。\!これでしばらく動けないはず...\!不要なリスクを背負ってまで戦うことはないのだから。\!少しは私を見直したかね、ベアトリクス！？
...Jules?!,...ジュールス！？
"I'm so sorry, \n[8]...\| You're under the spell of evil...",\n[8]...\|すまないが、君は邪悪な魔法に操られているんだ...
"\n[8]...\| I'm so sorry, this is happening so fast. They told me you'll be okay. I'll be there for you when this is all over...",\n[8]...\|すまない、あまりにも急で。でも、君に危害は加えないと言われたんだ。だから、この後必ず君を助けるよ...
...Abi?!,...アビゲイル！？
"Do not be afraid, \n[8]. Even though this appears to be the only way forward, I will not allow any harm to come to you.",怖がらなくていいのよ、\n[8]。これは最後の手段であるけれど、あなたの命を奪うことは絶対にしないわ。
